epoch:0, iteration:2450, loss(train):0.5723147392272949, loss(valid):0.5781508684158325, acc(train):0.687882661819458, acc(valid):0.689464271068573, precision0:variable(0.75601594), precision1:variable(0.64978622), recall0:variable(0.56275208), recall1:variable(0.81708483), f1score0:variable(0.64522271), f1score1:variable(0.72389521)
epoch:1, iteration:4900, loss(train):0.5411293506622314, loss(valid):0.5746372938156128, acc(train):0.7141581773757935, acc(valid):0.689047634601593, precision0:variable(0.80993813), precision1:variable(0.63527692), recall0:variable(0.49691578), recall1:variable(0.88255675), f1score0:variable(0.61593883), f1score1:variable(0.73877388)
epoch:2, iteration:7350, loss(train):0.5014992952346802, loss(valid):0.5961136817932129, acc(train):0.740408182144165, acc(valid):0.6734523773193359, precision0:variable(0.70230896), precision1:variable(0.65140697), recall0:variable(0.60616845), recall1:variable(0.74121864), f1score0:variable(0.65070674), f1score1:variable(0.69341679)
epoch:3, iteration:9800, loss(train):0.4237646460533142, loss(valid):0.6789687871932983, acc(train):0.7890816330909729, acc(valid):0.6746428608894348, precision0:variable(0.74121094), precision1:variable(0.63626126), recall0:variable(0.54021352), recall1:variable(0.81003584), f1score0:variable(0.62494854), f1score1:variable(0.71270892)
epoch:4, iteration:12250, loss(train):0.31961962580680847, loss(valid):0.8818323016166687, acc(train):0.8477805852890015, acc(valid):0.6576785445213318, precision0:variable(0.68346802), precision1:variable(0.63785662), recall0:variable(0.59193357), recall1:variable(0.72389486), f1score0:variable(0.63441612), f1score1:variable(0.6781577)
epoch:5, iteration:14700, loss(train):0.2263302206993103, loss(valid):1.1943256855010986, acc(train):0.8995663523674011, acc(valid):0.6462500095367432, precision0:variable(0.66176662), precision1:variable(0.63316142), recall0:variable(0.60344009), recall1:variable(0.68936679), f1score0:variable(0.63125892), f1score1:variable(0.66006978)
epoch:6, iteration:17150, loss(train):0.15687647461891174, loss(valid):1.4903887510299683, acc(train):0.9337499737739563, acc(valid):0.6424404978752136, precision0:variable(0.65594028), precision1:variable(0.63082715), recall0:variable(0.60450771), recall1:variable(0.68064516), f1score0:variable(0.62917464), f1score1:variable(0.65478995)
epoch:7, iteration:19600, loss(train):0.11153796315193176, loss(valid):1.7276445627212524, acc(train):0.95566326379776, acc(valid):0.6372023820877075, precision0:variable(0.63983711), precision1:variable(0.63459946), recall0:variable(0.63368921), recall1:variable(0.64074074), f1score0:variable(0.63674832), f1score1:variable(0.63765531)
epoch:8, iteration:22050, loss(train):0.08583315461874008, loss(valid):1.8602395057678223, acc(train):0.9671939015388489, acc(valid):0.6458333134651184, precision0:variable(0.65613196), precision1:variable(0.63659968), recall0:variable(0.61814947), recall1:variable(0.67371565), f1score0:variable(0.63657464), f1score1:variable(0.65463199)
epoch:9, iteration:24500, loss(train):0.06897518038749695, loss(valid):2.0565881729125977, acc(train):0.9734183549880981, acc(valid):0.632440447807312, precision0:variable(0.63012118), precision1:variable(0.63491088), recall0:variable(0.64768683), recall1:variable(0.61708483), f1score0:variable(0.63878327), f1score1:variable(0.62587095)
epoch:10, iteration:26950, loss(train):0.05483033508062363, loss(valid):2.229207992553711, acc(train):0.9795663356781006, acc(valid):0.6414880752563477, precision0:variable(0.65499034), precision1:variable(0.62988379), recall0:variable(0.60332147), recall1:variable(0.67992832), f1score0:variable(0.62809509), f1score1:variable(0.65395001)
epoch:11, iteration:29400, loss(train):0.050042666494846344, loss(valid):2.31071400642395, acc(train):0.9816836714744568, acc(valid):0.6391071677207947, precision0:variable(0.64368095), precision1:variable(0.63470746), recall0:variable(0.62894425), recall1:variable(0.64934289), f1score0:variable(0.63622728), f1score1:variable(0.64194177)
epoch:12, iteration:31850, loss(train):0.042205143719911575, loss(valid):2.5023162364959717, acc(train):0.984566330909729, acc(valid):0.6383928656578064, precision0:variable(0.64456722), precision1:variable(0.63258232), recall0:variable(0.6227758), recall1:variable(0.65412186), f1score0:variable(0.63348416), f1score1:variable(0.64317181)
epoch:13, iteration:34300, loss(train):0.0382055900990963, loss(valid):2.654953718185425, acc(train):0.9865561127662659, acc(valid):0.6327381134033203, precision0:variable(0.63503824), precision1:variable(0.63045541), recall0:variable(0.63036773), recall1:variable(0.63512545), f1score0:variable(0.63269437), f1score1:variable(0.63278181)
epoch:14, iteration:36750, loss(train):0.034162554889917374, loss(valid):2.820565700531006, acc(train):0.9875510334968567, acc(valid):0.6382142901420593, precision0:variable(0.65007657), precision1:variable(0.62784471), recall0:variable(0.60427046), recall1:variable(0.67240143), f1score0:variable(0.62633714), f1score1:variable(0.64935964)
epoch:15, iteration:39200, loss(train):0.03068677708506584, loss(valid):2.924916982650757, acc(train):0.9897449016571045, acc(valid):0.6462500095367432, precision0:variable(0.65445286), precision1:variable(0.63870157), recall0:variable(0.62502966), recall1:variable(0.66762246), f1score0:variable(0.63940295), f1score1:variable(0.65284187)
epoch:16, iteration:41650, loss(train):0.027893973514437675, loss(valid):3.288318157196045, acc(train):0.98984694480896, acc(valid):0.6390476226806641, precision0:variable(0.63875205), precision1:variable(0.63935219), recall0:variable(0.6460261), recall1:variable(0.63201912), f1score0:variable(0.64236848), f1score1:variable(0.6356645)
epoch:17, iteration:44100, loss(train):0.025800298899412155, loss(valid):3.141268253326416, acc(train):0.9910714030265808, acc(valid):0.6410714387893677, precision0:variable(0.65349194), precision1:variable(0.63026052), recall0:variable(0.60604982), recall1:variable(0.67634409), f1score0:variable(0.6288774), f1score1:variable(0.65248963)
