epoch:0, iteration:10248, loss(train):0.30534297227859497, loss(valid):0.2992413341999054, acc(train):0.9021943211555481, acc(valid):0.9014984369277954, precision0:variable(0.90149844), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94819793), f1score1:variable(nan)
epoch:1, iteration:20496, loss(train):0.2939983308315277, loss(valid):0.2984849214553833, acc(train):0.9024260640144348, acc(valid):0.9014984369277954, precision0:variable(0.90149844), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94819793), f1score1:variable(nan)
epoch:2, iteration:30744, loss(train):0.2901502251625061, loss(valid):0.2997349202632904, acc(train):0.9024260640144348, acc(valid):0.9014984369277954, precision0:variable(0.90149844), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94819793), f1score1:variable(nan)
epoch:3, iteration:40992, loss(train):0.2860918939113617, loss(valid):0.3001711070537567, acc(train):0.9024260640144348, acc(valid):0.9014984369277954, precision0:variable(0.90149844), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94819793), f1score1:variable(nan)
epoch:4, iteration:51240, loss(train):0.28102409839630127, loss(valid):0.30282625555992126, acc(train):0.9024260640144348, acc(valid):0.9014984369277954, precision0:variable(0.90149844), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94819793), f1score1:variable(nan)
epoch:5, iteration:61488, loss(train):0.27414190769195557, loss(valid):0.3063252866268158, acc(train):0.9025663733482361, acc(valid):0.9012423157691956, precision0:variable(0.90153036), precision1:variable(0.17857143), recall0:variable(0.99963694), recall1:variable(0.00072233), f1score0:variable(0.94805234), f1score1:variable(0.00143885)
epoch:6, iteration:71736, loss(train):0.26475751399993896, loss(valid):0.31254029273986816, acc(train):0.9033164978027344, acc(valid):0.9006873369216919, precision0:variable(0.90168163), precision1:variable(0.22330097), recall0:variable(0.99873719), recall1:variable(0.00332274), f1score0:variable(0.94773107), f1score1:variable(0.00654804)
epoch:7, iteration:81984, loss(train):0.25221866369247437, loss(valid):0.32457417249679565, acc(train):0.9058597087860107, acc(valid):0.8979835510253906, precision0:variable(0.9018971), precision1:variable(0.17241379), recall0:variable(0.99507506), recall1:variable(0.00939035), f1score0:variable(0.94619766), f1score1:variable(0.01781066)
epoch:8, iteration:92232, loss(train):0.23722735047340393, loss(valid):0.34017160534858704, acc(train):0.9098604321479797, acc(valid):0.8953367471694946, precision0:variable(0.9020506), precision1:variable(0.15905512), recall0:variable(0.99157077), recall1:variable(0.01459116), f1score0:variable(0.94469467), f1score1:variable(0.02673018)
epoch:9, iteration:102480, loss(train):0.21973876655101776, loss(valid):0.3576290011405945, acc(train):0.9156969785690308, acc(valid):0.8841091394424438, precision0:variable(0.90366027), precision1:variable(0.17671958), recall0:variable(0.97543843), recall1:variable(0.04825195), f1score0:variable(0.93817845), f1score1:variable(0.07580572)
epoch:10, iteration:112728, loss(train):0.20030923187732697, loss(valid):0.38447466492652893, acc(train):0.9224970936775208, acc(valid):0.8778762817382812, precision0:variable(0.90434847), precision1:variable(0.17425432), recall0:variable(0.96678821), recall1:variable(0.06414331), f1score0:variable(0.93452653), f1score1:variable(0.0937698)
epoch:11, iteration:122976, loss(train):0.1795276552438736, loss(valid):0.4257602095603943, acc(train):0.9298887848854065, acc(valid):0.8725399374961853, precision0:variable(0.90448853), precision1:variable(0.16474465), recall0:variable(0.95998485), recall1:variable(0.07223346), f1score0:variable(0.93141076), f1score1:variable(0.10043186)
