0,0,32,3,7,10,45,18,19,21,25,28,30,114,227
0,32,33,3,8,17,18,21,22,25,27,29
0,33,7,11,12,16,17,20,26,28,227
0,0,33,2,3,7,9,11,18,24,25,27,29,30
0,33,5,8,9,19,25,26,27,30,31
1,33,3,9,14,16,25,27,30,31,232,188
0,32,33,3,8,14,16,17,18,19,21,27,29,30
1,32,0,2,8,17,18,22,23,27,30,31,220
0,33,2,35,3,10,14,16,18,21,22,24,28,29,30,31,200,217
0,32,33,3,14,17,18,19,26,27,30,31
0,0,1,32,33,6,8,9,11,16,17,28,29,31,286
1,32,1,4,16,18,23,26,28,29,30,31
0,0,32,2,6,10,24,26,28,29,30
0,32,1,0,16,17,18,19,25,28,31,101
0,32,1,3,4,8,10,12,15,17,19,24,26,27,28,30,31,270
0,32,5,8,10,11,12,18,20,21,23,25,28,30,31
0,0,33,32,7,16,17,18,26,27,28,29,30,31
0,32,33,2,5,7,16,18,25,28,29,227,189
0,32,37,6,5,8,11,21,26,28
0,33,1,7,8,12,14,16,17,19,24,25,27,29,31
0,33,3,7,14,18,20,21,23,25,27,28,29,30
0,32,6,7,8,10,11,17,21,23,27,28,30,31
0,1,33,3,4,5,7,8,16,18,19,26,27,28,29,31
0,33,3,4,6,8,10,11,14,15,16,17,19,20,25,29,111,231
0,1,2,7,9,11,16,17,28,30,231
0,0,5,8,10,17,18,29,30
0,1,33,37,8,9,12,17,18,20,21,23,214,231
0,37,9,12,16,17,19,23,28,29,31
0,3,8,10,11,15,18,19,26,27,29,231
0,1,6,8,11,12,14,15,17,19,22,26,27,334
0,0,8,11,14,19,24,25,28,29,270,335
0,32,1,5,6,13,17,29,30,31,233,76
0,32,3,9,11,17,23,27,29,30
0,0,32,7,8,9,10,19,22,23,25,26,27,29,31,273,124,317,270
1,0,32,3,8,11,20,23,27,29,31
0,0,32,7,8,9,12,26,27,28,29,31
0,32,33,1,0,3,12,17,18,19,22,26,28,30,166
1,32,2,7,16,21,24,25,27,30,31,228,213
0,32,33,3,6,7,9,15,18,27,30
0,33,3,8,9,10,12,15,17,19,22,25,28,31
0,3,7,8,10,14,16,18,19,22,26,30,221,229
1,0,32,1,8,14,16,17,21,24,27,29,31
0,0,33,1,3,4,7,8,10,11,13,14,15,24,27,28
0,0,33,32,7,12,16,27,28,29,30
0,33,9,10,16,17,20,26,28,29
0,11,18,19,27,28,29,30,31,133,111
0,32,33,1,3,8,17,18,19,26,27
1,0,2,7,8,9,10,17,18,19,21,23,25,27,29
0,33,5,12,13,16,21,22,24,27,28,30,217,218
