epoch:0, iteration:7691, loss(train):0.08374848961830139, loss(valid):0.07689443975687027, acc(train):0.9835657477378845, acc(valid):0.9833134412765503, precision0:variable(0.98331342), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99158652), f1score1:variable(nan)
epoch:1, iteration:15382, loss(train):0.07285448163747787, loss(valid):0.07604283094406128, acc(train):0.9836334586143494, acc(valid):0.9833134412765503, precision0:variable(0.98331342), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99158652), f1score1:variable(nan)
epoch:2, iteration:23073, loss(train):0.07053697109222412, loss(valid):0.07588125765323639, acc(train):0.9836307168006897, acc(valid):0.9833134412765503, precision0:variable(0.98331342), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99158652), f1score1:variable(nan)
epoch:3, iteration:30764, loss(train):0.06860031187534332, loss(valid):0.07684017717838287, acc(train):0.9836334586143494, acc(valid):0.9833134412765503, precision0:variable(0.98331342), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99158652), f1score1:variable(nan)
epoch:4, iteration:38455, loss(train):0.06671303510665894, loss(valid):0.07787875086069107, acc(train):0.9836334586143494, acc(valid):0.9833134412765503, precision0:variable(0.98331342), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99158652), f1score1:variable(nan)
epoch:5, iteration:46146, loss(train):0.06481900066137314, loss(valid):0.07994945347309113, acc(train):0.9836334586143494, acc(valid):0.9833134412765503, precision0:variable(0.98331342), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99158652), f1score1:variable(nan)
epoch:6, iteration:53837, loss(train):0.06257416307926178, loss(valid):0.07976419478654861, acc(train):0.9836334586143494, acc(valid):0.9833134412765503, precision0:variable(0.98331342), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99158652), f1score1:variable(nan)
epoch:7, iteration:61528, loss(train):0.059910375624895096, loss(valid):0.08134563267230988, acc(train):0.9836334586143494, acc(valid):0.9833134412765503, precision0:variable(0.98331342), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99158652), f1score1:variable(nan)
epoch:8, iteration:69219, loss(train):0.05664030835032463, loss(valid):0.08280758559703827, acc(train):0.9836388826370239, acc(valid):0.9833134412765503, precision0:variable(0.98331342), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99158652), f1score1:variable(nan)
epoch:9, iteration:76910, loss(train):0.05222572386264801, loss(valid):0.0844363421201706, acc(train):0.9839070439338684, acc(valid):0.9832375645637512, precision0:variable(0.98331216), precision1:variable(0.), recall0:variable(0.99992286), recall1:variable(0.), f1score0:variable(0.99154795), f1score1:variable(nan)
epoch:10, iteration:84601, loss(train):0.04681023210287094, loss(valid):0.08705572783946991, acc(train):0.9850447177886963, acc(valid):0.9830858707427979, precision0:variable(0.98332796), precision1:variable(0.07142857), recall0:variable(0.99974931), recall1:variable(0.00113636), f1score0:variable(0.99147064), f1score1:variable(0.00223714)
epoch:11, iteration:92292, loss(train):0.04017462208867073, loss(valid):0.09249129146337509, acc(train):0.9867377281188965, acc(valid):0.9829531311988831, precision0:variable(0.98332575), precision1:variable(0.04761905), recall0:variable(0.99961432), recall1:variable(0.00113636), f1score0:variable(0.99140313), f1score1:variable(0.00221976)
epoch:12, iteration:99983, loss(train):0.03249494731426239, loss(valid):0.09588812291622162, acc(train):0.9894357323646545, acc(valid):0.9819670915603638, precision0:variable(0.98336435), precision1:variable(0.05063291), recall0:variable(0.99855372), recall1:variable(0.00454545), f1score0:variable(0.99090083), f1score1:variable(0.00834202)
epoch:13, iteration:107674, loss(train):0.024622846394777298, loss(valid):0.10460402071475983, acc(train):0.9923693537712097, acc(valid):0.9824222326278687, precision0:variable(0.98333523), precision1:variable(0.03921569), recall0:variable(0.99905509), recall1:variable(0.00227273), f1score0:variable(0.99113284), f1score1:variable(0.00429646)
