epoch:0, iteration:7691, loss(train):0.29392942786216736, loss(valid):0.27981528639793396, acc(train):0.9071099758148193, acc(valid):0.9102906584739685, precision0:variable(0.91029069), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.95303892), f1score1:variable(nan)
epoch:1, iteration:15382, loss(train):0.28121432662010193, loss(valid):0.27938172221183777, acc(train):0.90735924243927, acc(valid):0.9102906584739685, precision0:variable(0.91029069), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.95303892), f1score1:variable(nan)
epoch:2, iteration:23073, loss(train):0.27703985571861267, loss(valid):0.2800283133983612, acc(train):0.90735924243927, acc(valid):0.9102906584739685, precision0:variable(0.91029069), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.95303892), f1score1:variable(nan)
epoch:3, iteration:30764, loss(train):0.2728169858455658, loss(valid):0.28137198090553284, acc(train):0.9073538184165955, acc(valid):0.9102906584739685, precision0:variable(0.91029069), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.95303892), f1score1:variable(nan)
epoch:4, iteration:38455, loss(train):0.26762524247169495, loss(valid):0.2840990424156189, acc(train):0.9073538184165955, acc(valid):0.9102906584739685, precision0:variable(0.91029069), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.95303892), f1score1:variable(nan)
epoch:5, iteration:46146, loss(train):0.260333776473999, loss(valid):0.2865504026412964, acc(train):0.9075055122375488, acc(valid):0.9102337956428528, precision0:variable(0.91028558), precision1:variable(0.), recall0:variable(0.99993751), recall1:variable(0.), f1score0:variable(0.95300774), f1score1:variable(nan)
epoch:6, iteration:53837, loss(train):0.2502923309803009, loss(valid):0.29341962933540344, acc(train):0.908521294593811, acc(valid):0.909058153629303, precision0:variable(0.91063215), precision1:variable(0.23577236), recall0:variable(0.99804191), recall1:variable(0.00612978), f1score0:variable(0.95233552), f1score1:variable(0.01194891)
epoch:7, iteration:61528, loss(train):0.23702575266361237, loss(valid):0.3067008852958679, acc(train):0.9119126796722412, acc(valid):0.9001080989837646, precision0:variable(0.91155965), precision1:variable(0.17055215), recall0:variable(0.98591843), recall1:variable(0.02938068), f1score0:variable(0.94728204), f1score1:variable(0.05012622)
epoch:8, iteration:69219, loss(train):0.22020331025123596, loss(valid):0.3222368359565735, acc(train):0.9170404672622681, acc(valid):0.9034264087677002, precision0:variable(0.91116221), precision1:variable(0.17210145), recall0:variable(0.99048036), recall1:variable(0.02008032), f1score0:variable(0.94916709), f1score1:variable(0.03596441)
epoch:9, iteration:76910, loss(train):0.1995919644832611, loss(valid):0.34805184602737427, acc(train):0.924229621887207, acc(valid):0.8991031050682068, precision0:variable(0.91159624), precision1:variable(0.16628959), recall0:variable(0.98464775), recall1:variable(0.03107166), f1score0:variable(0.94671487), f1score1:variable(0.05235975)
epoch:10, iteration:84601, loss(train):0.1772710084915161, loss(valid):0.381578654050827, acc(train):0.9325808882713318, acc(valid):0.8916889429092407, precision0:variable(0.91217401), precision1:variable(0.1572327), recall0:variable(0.97487814), recall1:variable(0.04755866), f1score0:variable(0.94248429), f1score1:variable(0.07302824)
epoch:11, iteration:92292, loss(train):0.15314224362373352, loss(valid):0.4193812608718872, acc(train):0.9414656758308411, acc(valid):0.8669055700302124, precision0:variable(0.91383453), precision1:variable(0.14427861), recall0:variable(0.94267383), recall1:variable(0.09807652), f1score0:variable(0.92803019), f1score1:variable(0.11677363)
epoch:12, iteration:99983, loss(train):0.13032591342926025, loss(valid):0.4674871861934662, acc(train):0.9509003758430481, acc(valid):0.8534994125366211, precision0:variable(0.91515501), precision1:variable(0.14556213), recall0:variable(0.92480107), recall1:variable(0.12999366), f1score0:variable(0.91995275), f1score1:variable(0.1373381)
epoch:13, iteration:107674, loss(train):0.10899178683757782, loss(valid):0.5151588320732117, acc(train):0.9586962461471558, acc(valid):0.8693516850471497, precision0:variable(0.91385836), precision1:variable(0.14756774), recall0:variable(0.94561097), recall1:variable(0.09554005), f1score0:variable(0.92946355), f1score1:variable(0.11598666)
epoch:14, iteration:115365, loss(train):0.09255015105009079, loss(valid):0.5569595694541931, acc(train):0.9653328657150269, acc(valid):0.869749903678894, precision0:variable(0.91384479), precision1:variable(0.14789196), recall0:variable(0.9461109), recall1:variable(0.09490594), f1score0:variable(0.92969797), f1score1:variable(0.11561736)
epoch:15, iteration:123056, loss(train):0.0760493353009224, loss(valid):0.6302295923233032, acc(train):0.9712488651275635, acc(valid):0.8580693006515503, precision0:variable(0.91457101), precision1:variable(0.1438179), recall0:variable(0.93105029), recall1:variable(0.11752272), f1score0:variable(0.92273708), f1score1:variable(0.12934745)
epoch:16, iteration:130747, loss(train):0.06051693856716156, loss(valid):0.6959391236305237, acc(train):0.9779991507530212, acc(valid):0.8396382331848145, precision0:variable(0.91603375), precision1:variable(0.14214368), recall0:variable(0.90696996), recall1:variable(0.15641513), f1score0:variable(0.91147932), f1score1:variable(0.14893831)
epoch:17, iteration:138438, loss(train):0.04951852560043335, loss(valid):0.7844849824905396, acc(train):0.9820569753646851, acc(valid):0.8807478547096252, precision0:variable(0.91241078), precision1:variable(0.13935185), recall0:variable(0.96127567), recall1:variable(0.06362291), f1score0:variable(0.93620604), f1score1:variable(0.08736033)
