epoch:0, iteration:7691, loss(train):0.2912255823612213, loss(valid):0.27931416034698486, acc(train):0.9092987775802612, acc(valid):0.9108216166496277, precision0:variable(0.91082162), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.95332983), f1score1:variable(nan)
epoch:18, iteration:146129, loss(train):0.03939565643668175, loss(valid):0.8010801672935486, acc(train):0.9861445426940918, acc(valid):0.8628666996955872, precision0:variable(0.91480623), precision1:variable(0.1443038), recall0:variable(0.93666986), recall1:variable(0.10907931), f1score0:variable(0.92560895), f1score1:variable(0.12424316)
epoch:19, iteration:153820, loss(train):0.03297298774123192, loss(valid):0.8821676969528198, acc(train):0.9887124300003052, acc(valid):0.8684036135673523, precision0:variable(0.91400363), precision1:variable(0.14000644), recall0:variable(0.94437274), recall1:variable(0.09249415), f1score0:variable(0.92894004), f1score1:variable(0.11139565)
epoch:20, iteration:161511, loss(train):0.027143698185682297, loss(valid):0.9364809393882751, acc(train):0.9906140565872192, acc(valid):0.8633596897125244, precision0:variable(0.91481752), precision1:variable(0.14496454), recall0:variable(0.93725278), recall1:variable(0.10865405), f1score0:variable(0.92589927), f1score1:variable(0.12421001)
epoch:21, iteration:169202, loss(train):0.02321949601173401, loss(valid):0.9635102152824402, acc(train):0.9924234747886658, acc(valid):0.8602878451347351, precision0:variable(0.91523035), precision1:variable(0.14645795), recall0:variable(0.93302661), recall1:variable(0.11737189), f1score0:variable(0.9240428), f1score1:variable(0.13031161)
epoch:22, iteration:176893, loss(train):0.019218744710087776, loss(valid):1.0273507833480835, acc(train):0.9939783215522766, acc(valid):0.8596051931381226, precision0:variable(0.91510012), precision1:variable(0.14432447), recall0:variable(0.93236041), recall1:variable(0.11652137), f1score0:variable(0.92364964), f1score1:variable(0.12894118)
epoch:23, iteration:184584, loss(train):0.018382685258984566, loss(valid):1.0702167749404907, acc(train):0.9939377307891846, acc(valid):0.871209979057312, precision0:variable(0.91397655), precision1:variable(0.14290598), recall0:variable(0.9478078), recall1:variable(0.08887944), f1score0:variable(0.9305848), f1score1:variable(0.10959622)
epoch:24, iteration:192275, loss(train):0.01944137178361416, loss(valid):1.0904266834259033, acc(train):0.9935693144798279, acc(valid):0.8527789115905762, precision0:variable(0.91517176), precision1:variable(0.13894787), recall0:variable(0.92401216), recall1:variable(0.12523921), f1score0:variable(0.91957071), f1score1:variable(0.13173787)
epoch:25, iteration:199966, loss(train):0.01433554571121931, loss(valid):1.1629375219345093, acc(train):0.995327353477478, acc(valid):0.8708876371383667, precision0:variable(0.91361493), precision1:variable(0.1371468), recall0:variable(0.94787026), recall1:variable(0.08462683), f1score0:variable(0.93042741), f1score1:variable(0.10466798)
epoch:26, iteration:207657, loss(train):0.011967803351581097, loss(valid):1.1805057525634766, acc(train):0.996399998664856, acc(valid):0.8713047504425049, precision0:variable(0.91353693), precision1:variable(0.13642708), recall0:variable(0.948474), recall1:variable(0.08313842), f1score0:variable(0.9306777), f1score1:variable(0.10331616)
epoch:27, iteration:215348, loss(train):0.0066867973655462265, loss(valid):1.2020117044448853, acc(train):0.9982447028160095, acc(valid):0.8642319440841675, precision0:variable(0.91375471), precision1:variable(0.1325157), recall0:variable(0.9396261), recall1:variable(0.09419519), f1score0:variable(0.92650983), f1score1:variable(0.11011683)
epoch:28, iteration:223039, loss(train):0.002728488063439727, loss(valid):1.234084129333496, acc(train):0.9996587038040161, acc(valid):0.8710013628005981, precision0:variable(0.91385783), precision1:variable(0.14090287), recall0:variable(0.94770371), recall1:variable(0.08760366), f1score0:variable(0.93047309), f1score1:variable(0.10803724)
epoch:29, iteration:230730, loss(train):0.0012915607076138258, loss(valid):1.246644139289856, acc(train):0.9999024868011475, acc(valid):0.872177004814148, precision0:variable(0.91404793), precision1:variable(0.14519499), recall0:variable(0.94889037), recall1:variable(0.08866681), f1score0:variable(0.93114332), f1score1:variable(0.11009901)
