epoch:0, iteration:7691, loss(train):0.2522699236869812, loss(valid):0.24367567896842957, acc(train):0.9266269207000732, acc(valid):0.9266169667243958, precision0:variable(0.92661699), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96191095), f1score1:variable(nan)
epoch:1, iteration:15382, loss(train):0.23951245844364166, loss(valid):0.2431480586528778, acc(train):0.9270657300949097, acc(valid):0.9266169667243958, precision0:variable(0.92661699), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96191095), f1score1:variable(nan)
epoch:2, iteration:23073, loss(train):0.23591390252113342, loss(valid):0.24366042017936707, acc(train):0.9270630478858948, acc(valid):0.9266169667243958, precision0:variable(0.92661699), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96191095), f1score1:variable(nan)
epoch:3, iteration:30764, loss(train):0.23267848789691925, loss(valid):0.24526447057724, acc(train):0.9270657300949097, acc(valid):0.9266169667243958, precision0:variable(0.92661699), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96191095), f1score1:variable(nan)
epoch:4, iteration:38455, loss(train):0.22870869934558868, loss(valid):0.24679778516292572, acc(train):0.9270602464675903, acc(valid):0.9266169667243958, precision0:variable(0.92661699), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96191095), f1score1:variable(nan)
epoch:5, iteration:46146, loss(train):0.22350139915943146, loss(valid):0.24974030256271362, acc(train):0.9270820021629333, acc(valid):0.9266169667243958, precision0:variable(0.92661699), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96191095), f1score1:variable(nan)
epoch:6, iteration:53837, loss(train):0.21647511422634125, loss(valid):0.25257304310798645, acc(train):0.9271740317344666, acc(valid):0.9265980124473572, precision0:variable(0.92661559), precision1:variable(0.), recall0:variable(0.99997954), recall1:variable(0.), f1score0:variable(0.96190073), f1score1:variable(nan)
epoch:7, iteration:61528, loss(train):0.2061905860900879, loss(valid):0.2593674063682556, acc(train):0.9280191659927368, acc(valid):0.9251948595046997, precision0:variable(0.92678802), precision1:variable(0.1559633), recall0:variable(0.99811734), recall1:variable(0.00439276), f1score0:variable(0.96113109), f1score1:variable(0.00854486)
epoch:8, iteration:69219, loss(train):0.19283340871334076, loss(valid):0.27208247780799866, acc(train):0.9308769702911377, acc(valid):0.9220092296600342, precision0:variable(0.92718873), precision1:variable(0.15774648), recall0:variable(0.99388135), recall1:variable(0.01447028), f1score0:variable(0.95937738), f1score1:variable(0.02650888)
epoch:9, iteration:76910, loss(train):0.17634660005569458, loss(valid):0.2885672450065613, acc(train):0.9366602897644043, acc(valid):0.9149743318557739, precision0:variable(0.92790343), precision1:variable(0.14954338), recall0:variable(0.98475454), recall1:variable(0.03385013), f1score0:variable(0.95548408), f1score1:variable(0.05520438)
epoch:10, iteration:84601, loss(train):0.1571008414030075, loss(valid):0.30864715576171875, acc(train):0.9425763487815857, acc(valid):0.9141020774841309, precision0:variable(0.92774037), precision1:variable(0.13736264), recall0:variable(0.98393599), recall1:variable(0.03229974), f1score0:variable(0.95501222), f1score1:variable(0.05230126)
