epoch:0, iteration:5135, loss(train):0.31524422764778137, loss(valid):0.30598536133766174, acc(train):0.9011440873146057, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:1, iteration:10270, loss(train):0.3003433048725128, loss(valid):0.30141282081604004, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:2, iteration:15405, loss(train):0.2982253134250641, loss(valid):0.3043227791786194, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:3, iteration:20540, loss(train):0.2971124053001404, loss(valid):0.3000677227973938, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:4, iteration:25675, loss(train):0.2961841821670532, loss(valid):0.2999221682548523, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:5, iteration:30810, loss(train):0.29555436968803406, loss(valid):0.2994117736816406, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:6, iteration:35945, loss(train):0.29478922486305237, loss(valid):0.2993706464767456, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:7, iteration:41080, loss(train):0.29432159662246704, loss(valid):0.2995285987854004, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:8, iteration:46215, loss(train):0.29349011182785034, loss(valid):0.29917827248573303, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:9, iteration:51350, loss(train):0.2929108142852783, loss(valid):0.3050556182861328, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:10, iteration:56485, loss(train):0.2924725413322449, loss(valid):0.2995698153972626, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:11, iteration:61620, loss(train):0.291913777589798, loss(valid):0.2996293902397156, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:12, iteration:66755, loss(train):0.2911375164985657, loss(valid):0.2995198667049408, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:13, iteration:71890, loss(train):0.29064464569091797, loss(valid):0.299542635679245, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:14, iteration:77025, loss(train):0.2899094521999359, loss(valid):0.29959869384765625, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:15, iteration:82160, loss(train):0.2894645631313324, loss(valid):0.30031222105026245, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:16, iteration:87295, loss(train):0.28871679306030273, loss(valid):0.300467848777771, acc(train):0.9011563062667847, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:17, iteration:92430, loss(train):0.28802067041397095, loss(valid):0.3003096878528595, acc(train):0.9011684656143188, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:18, iteration:97565, loss(train):0.287632018327713, loss(valid):0.3009245693683624, acc(train):0.9011684656143188, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:19, iteration:102700, loss(train):0.28708213567733765, loss(valid):0.3009691536426544, acc(train):0.901180624961853, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
epoch:20, iteration:107835, loss(train):0.28624847531318665, loss(valid):0.30172157287597656, acc(train):0.901180624961853, acc(valid):0.9004032611846924, precision0:variable(0.90040327), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.94759179), f1score1:variable(nan)
