epoch:0, iteration:7691, loss(train):0.2553350627422333, loss(valid):0.2468642294406891, acc(train):0.9253023266792297, acc(valid):0.925687849521637, precision0:variable(0.92568785), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96141007), f1score1:variable(nan)
epoch:1, iteration:15382, loss(train):0.2430894374847412, loss(valid):0.24667702615261078, acc(train):0.9253348112106323, acc(valid):0.925687849521637, precision0:variable(0.92568785), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96141007), f1score1:variable(nan)
epoch:2, iteration:23073, loss(train):0.23928070068359375, loss(valid):0.2481764554977417, acc(train):0.9253374934196472, acc(valid):0.925687849521637, precision0:variable(0.92568785), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96141007), f1score1:variable(nan)
epoch:3, iteration:30764, loss(train):0.23561635613441467, loss(valid):0.24913427233695984, acc(train):0.9253374934196472, acc(valid):0.925687849521637, precision0:variable(0.92568785), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96141007), f1score1:variable(nan)
epoch:4, iteration:38455, loss(train):0.23128148913383484, loss(valid):0.2513206899166107, acc(train):0.9253374934196472, acc(valid):0.925687849521637, precision0:variable(0.92568785), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96141007), f1score1:variable(nan)
epoch:5, iteration:46146, loss(train):0.22566872835159302, loss(valid):0.25321704149246216, acc(train):0.9253591895103455, acc(valid):0.925687849521637, precision0:variable(0.92568785), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.96141007), f1score1:variable(nan)
epoch:6, iteration:53837, loss(train):0.218044713139534, loss(valid):0.25759246945381165, acc(train):0.9254810810089111, acc(valid):0.9256499409675598, precision0:variable(0.92573347), precision1:variable(0.375), recall0:variable(0.99989758), recall1:variable(0.0007655), f1score0:variable(0.96138734), f1score1:variable(0.00152788)
epoch:7, iteration:61528, loss(train):0.2069539576768875, loss(valid):0.26734328269958496, acc(train):0.9267650246620178, acc(valid):0.9240950345993042, precision0:variable(0.92592522), precision1:variable(0.171875), recall0:variable(0.99782867), recall1:variable(0.00561368), f1score0:variable(0.96053319), f1score1:variable(0.01087225)
epoch:8, iteration:69219, loss(train):0.19323445856571198, loss(valid):0.28117430210113525, acc(train):0.9300995469093323, acc(valid):0.9160930514335632, precision0:variable(0.92676549), precision1:variable(0.15151515), recall0:variable(0.9873817), recall1:variable(0.02806838), f1score0:variable(0.95611382), f1score1:variable(0.04736276)
epoch:9, iteration:76910, loss(train):0.1762513369321823, loss(valid):0.30392172932624817, acc(train):0.9354901313781738, acc(valid):0.9198665022850037, precision0:variable(0.92629345), precision1:variable(0.14712644), recall0:variable(0.99240034), recall1:variable(0.0163307), f1score0:variable(0.95820807), f1score1:variable(0.02939825)
epoch:10, iteration:84601, loss(train):0.15721765160560608, loss(valid):0.3199614882469177, acc(train):0.9413736462593079, acc(valid):0.9057777523994446, precision0:variable(0.92698697), precision1:variable(0.12230216), recall0:variable(0.97500922), recall1:variable(0.04337841), f1score0:variable(0.95039185), f1score1:variable(0.06404219)
epoch:11, iteration:92292, loss(train):0.1358880251646042, loss(valid):0.35941165685653687, acc(train):0.9492615461349487, acc(valid):0.8873087167739868, precision0:variable(0.92790275), precision1:variable(0.11637604), recall0:variable(0.95225122), recall1:variable(0.07833631), f1score0:variable(0.93991933), f1score1:variable(0.09364038)
epoch:12, iteration:99983, loss(train):0.11443454772233963, loss(valid):0.39777809381484985, acc(train):0.9572633504867554, acc(valid):0.8966759443283081, precision0:variable(0.92752509), precision1:variable(0.12053571), recall0:variable(0.96368143), recall1:variable(0.06200561), f1score0:variable(0.94525764), f1score1:variable(0.08188711)
