epoch:0, iteration:7691, loss(train):0.07899994403123856, loss(valid):0.06809031218290329, acc(train):0.9851097464561462, acc(valid):0.9856457710266113, precision0:variable(0.98564575), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99277099), f1score1:variable(nan)
epoch:1, iteration:15382, loss(train):0.06804300844669342, loss(valid):0.06712814420461655, acc(train):0.9852722883224487, acc(valid):0.9856457710266113, precision0:variable(0.98564575), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99277099), f1score1:variable(nan)
epoch:2, iteration:23073, loss(train):0.06611976027488708, loss(valid):0.06663969904184341, acc(train):0.9852749705314636, acc(valid):0.9856457710266113, precision0:variable(0.98564575), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99277099), f1score1:variable(nan)
epoch:3, iteration:30764, loss(train):0.0644989162683487, loss(valid):0.0667751282453537, acc(train):0.9852722883224487, acc(valid):0.9856457710266113, precision0:variable(0.98564575), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99277099), f1score1:variable(nan)
epoch:4, iteration:38455, loss(train):0.0630606934428215, loss(valid):0.0674099326133728, acc(train):0.9852749705314636, acc(valid):0.9856457710266113, precision0:variable(0.98564575), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99277099), f1score1:variable(nan)
epoch:5, iteration:46146, loss(train):0.06157822534441948, loss(valid):0.06798126548528671, acc(train):0.9852749705314636, acc(valid):0.9856457710266113, precision0:variable(0.98564575), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99277099), f1score1:variable(nan)
epoch:6, iteration:53837, loss(train):0.060018956661224365, loss(valid):0.06856157630681992, acc(train):0.9852749705314636, acc(valid):0.9856457710266113, precision0:variable(0.98564575), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99277099), f1score1:variable(nan)
epoch:7, iteration:61528, loss(train):0.05818823352456093, loss(valid):0.0695275068283081, acc(train):0.9852749705314636, acc(valid):0.9856457710266113, precision0:variable(0.98564575), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99277099), f1score1:variable(nan)
epoch:8, iteration:69219, loss(train):0.056055016815662384, loss(valid):0.07022631168365479, acc(train):0.9852749705314636, acc(valid):0.9856457710266113, precision0:variable(0.98564575), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99277099), f1score1:variable(nan)
epoch:9, iteration:76910, loss(train):0.05326691269874573, loss(valid):0.07131677120923996, acc(train):0.9852831363677979, acc(valid):0.9856457710266113, precision0:variable(0.98564575), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.99277099), f1score1:variable(nan)
epoch:10, iteration:84601, loss(train):0.04976478964090347, loss(valid):0.07258281856775284, acc(train):0.9853562712669373, acc(valid):0.9856268167495728, precision0:variable(0.98564548), precision1:variable(0.), recall0:variable(0.99998076), recall1:variable(0.), f1score0:variable(0.99276137), f1score1:variable(nan)
epoch:11, iteration:92292, loss(train):0.0454874113202095, loss(valid):0.07448581606149673, acc(train):0.9858086109161377, acc(valid):0.985456109046936, precision0:variable(0.98564303), precision1:variable(0.), recall0:variable(0.99980762), recall1:variable(0.), f1score0:variable(0.9926748), f1score1:variable(nan)
epoch:12, iteration:99983, loss(train):0.03981110453605652, loss(valid):0.0769839808344841, acc(train):0.9869246482849121, acc(valid):0.9853992462158203, precision0:variable(0.98564221), precision1:variable(0.), recall0:variable(0.9997499), recall1:variable(0.), f1score0:variable(0.99264594), f1score1:variable(nan)
epoch:13, iteration:107674, loss(train):0.033461492508649826, loss(valid):0.08019856363534927, acc(train):0.9889209866523743, acc(valid):0.9847735166549683, precision0:variable(0.98567009), precision1:variable(0.04), recall0:variable(0.99907657), recall1:variable(0.00264201), f1score0:variable(0.99232805), f1score1:variable(0.00495663)
epoch:14, iteration:115365, loss(train):0.026248278096318245, loss(valid):0.0863879919052124, acc(train):0.9916027188301086, acc(valid):0.9852665066719055, precision0:variable(0.98565873), precision1:variable(0.04545455), recall0:variable(0.999596), recall1:variable(0.001321), f1score0:variable(0.99257844), f1score1:variable(0.00256739)
