0,0.0008135770331136882,0.5105897784233093,0.9999431371688843,0.9439482688903809,00.95605664,10.11695138,00.98665714,10.03750527,100.97111589,110.05679643
1,0.0008135867537930608,0.8123193383216858,0.9999512434005737,0.9148226380348206,00.93841047,10.1237721,00.97291169,10.05653605,100.95534969,110.07761807
2,0.0007297105039469898,1.0031075477600098,0.9999675154685974,0.8952158689498901,00.92588794,10.12906404,00.96370877,10.06517413,100.94441986,110.08661157
3,0.0008915516082197428,1.2458994388580322,0.9999512434005737,0.8670762181282043,00.91034192,10.13923623,00.94678451,10.08451282,100.92820565,110.10518254
4,0.0009846928296610713,1.3379759788513184,0.99993497133255,0.8612359166145325,00.90472834,10.15979214,00.94555289,10.09419874,100.92469024,110.11852566
5,0.0009476823615841568,1.224849820137024,0.99993497133255,0.8709255456924438,00.91220831,10.13798009,00.9494642,10.08132467,100.93046347,110.10233417
6,0.0008544501615688205,0.9793913960456848,0.9999512434005737,0.8969793319702148,00.92681198,10.12,00.96482597,10.05922551,100.94543702,110.07930859
7,0.0007932409062050283,0.8259471654891968,0.9999431371688843,0.9127557277679443,00.93605434,10.12018592,00.97311282,10.05235754,100.95422392,110.07293975
8,0.0007870866102166474,0.5253594517707825,0.9999512434005737,0.9438914060592651,00.95623653,10.09163347,00.98642669,10.02943686,100.97109702,110.04455925
9,0.0007356548449024558,0.4995937943458557,0.9999756217002869,0.9464512467384338,00.9574742,10.12464183,00.98788588,10.03782609,100.97244233,110.05803869
10,0.0006906755734235048,0.7960001826286316,0.9999593496322632,0.9152207970619202,00.93679639,10.12114695,00.97514344,10.04950205,100.95558536,110.07028488
11,0.0007908546249382198,0.9770772457122803,0.9999593496322632,0.8971689939498901,00.92712455,10.1119711,00.96474661,10.05537127,100.9455615,110.07409937
12,0.001099877874366939,1.2548853158950806,0.9999675154685974,0.8712289333343506,00.91331555,10.14211258,00.94856893,10.08645107,100.93060849,110.10750427
13,0.0009624176891520619,1.3354997634887695,0.9999512434005737,0.8643078207969666,00.90485542,10.15031757,00.94937241,10.08233475,100.92657953,110.10639361
14,0.0008418287034146488,1.2086677551269531,0.9999593496322632,0.8714374899864197,00.91074605,10.14296296,00.95167589,10.07955482,100.93076122,110.10222458
15,0.0008053597412072122,0.9838915467262268,0.9999431371688843,0.899387538433075,00.92955915,10.12227296,00.96463614,10.06313859,100.94677287,110.08327574
16,0.0007155268685892224,0.8033940196037292,0.9999675154685974,0.9157138466835022,00.9367399,10.11292719,00.97579762,10.04466647,100.95586994,110.06401348
17,0.0006956996512599289,0.5076850652694702,0.9999593496322632,0.9445739984512329,00.95539212,10.09228442,00.98808413,10.02558725,100.97146316,110.04006568
18,0.0007849542307667434,0.5145796537399292,0.9999512434005737,0.946356475353241,00.95678882,10.10248447,00.9885363,10.02848511,100.9724035,110.04457953
19,0.0007840459584258497,0.8222503662109375,0.9999675154685974,0.9129453897476196,00.93726295,10.12917454,00.97198062,10.06004687,100.95430613,110.0819836
20,0.0007313728565350175,0.9657514691352844,0.9999512434005737,0.9020801186561584,00.92966265,10.12644948,00.96766545,10.06008922,100.94828346,110.08146567
21,0.0012915607076138258,1.246644139289856,0.9999024868011475,0.872177004814148,00.91404793,10.14519499,00.94889037,10.08866681,100.93114332,110.11009901
22,0.02433975413441658,1.2617676258087158,0.9913372993469238,0.8455733060836792,00.90650105,10.13982343,00.92428379,10.11434146,100.91530606,110.12580507
23,0.0009835719829425216,1.2026385068893433,0.99993497133255,0.8710582852363586,00.91228316,10.13996448,00.94952464,10.08254766,100.93053143,110.10384818
24,0.0007700786809436977,0.9519330859184265,0.9999593496322632,0.9004493951797485,00.92849985,10.12540717,00.96703297,10.05968992,100.94737475,110.08088235
25,0.0007642335258424282,0.7950313687324524,0.99993497133255,0.915846586227417,00.93880617,10.1261745,00.97365066,10.05655836,100.95591099,110.07810553
26,0.0007752308738417923,0.484641432762146,0.9999675154685974,0.9468873739242554,00.95813319,10.09985528,00.98768048,10.03069395,100.9726825,110.04695475
27,0.0008107259636744857,0.17238640785217285,0.99993497133255,0.9838253855705261,00.98444111,10.02941176,00.99936436,10.00121803,100.99184661,110.00233918
28,0.0009058701689355075,0.15428857505321503,0.9999268651008606,0.9848682880401611,00.98568988,10.06382979,00.99915352,10.00396301,100.99237604,110.00746269
29,0.0009411791688762605,0.1280706226825714,0.9999105930328369,0.9873144030570984,00.98817612,10.0212766,00.9991173,10.00160256,100.99361659,110.00298063
30,0.0008570660138502717,0.13440532982349396,0.9999431371688843,0.9868972301483154,00.98753344,10.05555556,00.99934713,10.0030349,100.99340517,110.0057554
31,0.0008468097657896578,0.18021389842033386,0.9999187588691711,0.982498049736023,00.98354183,10.03448276,00.99892034,10.0023015,100.99117143,110.00431499
32,0.0007772563840262592,0.17038895189762115,0.9999593496322632,0.9831617474555969,00.98409384,10.05660377,00.99903653,10.00356718,100.99150889,110.00671141
33,0.0007932856678962708,0.18659408390522003,0.9999512434005737,0.9816257953643799,00.98341376,10.06796117,00.99814876,10.00795455,100.99072647,110.01424212
