epoch:0, iteration:2450, loss(train):0.6226257681846619, loss(valid):0.6188133358955383, acc(train):0.6295408010482788, acc(valid):0.633988082408905, precision0:variable(0.7440324), precision1:variable(0.59134457), recall0:variable(0.41367461), recall1:variable(0.8563569), f1score0:variable(0.53171883), f1score1:variable(0.69959451)
epoch:1, iteration:4900, loss(train):0.5915879011154175, loss(valid):0.6249284744262695, acc(train):0.6598724722862244, acc(valid):0.6229166388511658, precision0:variable(0.62565695), precision1:variable(0.62019459), recall0:variable(0.62068966), recall1:variable(0.62516445), f1score0:variable(0.6231634), f1score1:variable(0.62266961)
epoch:2, iteration:7350, loss(train):0.5490604043006897, loss(valid):0.6647779941558838, acc(train):0.6973979473114014, acc(valid):0.6281547546386719, precision0:variable(0.66372871), precision1:variable(0.60459133), recall0:variable(0.52648418), recall1:variable(0.73077383), f1score0:variable(0.58719355), f1score1:variable(0.66172091)
epoch:3, iteration:9800, loss(train):0.4629892408847809, loss(valid):0.830971896648407, acc(train):0.7595152854919434, acc(valid):0.6104166507720947, precision0:variable(0.61404143), precision1:variable(0.60687382), recall0:variable(0.60421851), recall1:variable(0.61667265), f1score0:variable(0.60909037), f1score1:variable(0.611734)
epoch:4, iteration:12250, loss(train):0.35124990344047546, loss(valid):0.9201159477233887, acc(train):0.829515278339386, acc(valid):0.5975000262260437, precision0:variable(0.59847328), precision1:variable(0.5964997), recall0:variable(0.60386302), recall1:variable(0.59107762), f1score0:variable(0.60115607), f1score1:variable(0.59377628)
epoch:5, iteration:14700, loss(train):0.24923868477344513, loss(valid):1.3276242017745972, acc(train):0.8881377577781677, acc(valid):0.5897023677825928, precision0:variable(0.59132798), precision1:variable(0.58805182), recall0:variable(0.59307975), recall1:variable(0.58629351), f1score0:variable(0.59220257), f1score1:variable(0.58717135)
epoch:6, iteration:17150, loss(train):0.17757786810398102, loss(valid):1.4803757667541504, acc(train):0.9270408153533936, acc(valid):0.5848809480667114, precision0:variable(0.58588346), precision1:variable(0.58384718), recall0:variable(0.59213177), recall1:variable(0.57756249), f1score0:variable(0.58899104), f1score1:variable(0.58068783)
epoch:7, iteration:19600, loss(train):0.1229875311255455, loss(valid):1.8461376428604126, acc(train):0.9503571391105652, acc(valid):0.5960714221000671, precision0:variable(0.60169804), precision1:variable(0.59079903), recall0:variable(0.57945254), recall1:variable(0.61284535), f1score0:variable(0.59036581), f1score1:variable(0.60162029)
epoch:8, iteration:22050, loss(train):0.09107404947280884, loss(valid):2.034571886062622, acc(train):0.9649744629859924, acc(valid):0.5913690328598022, precision0:variable(0.59320227), precision1:variable(0.58951652), recall0:variable(0.59355374), recall1:variable(0.58916398), f1score0:variable(0.59337795), f1score1:variable(0.58934019)
epoch:9, iteration:24500, loss(train):0.06952548027038574, loss(valid):2.3435933589935303, acc(train):0.9745663404464722, acc(valid):0.5854762196540833, precision0:variable(0.58410309), precision1:variable(0.58697547), recall0:variable(0.60694395), recall1:variable(0.56380816), f1score0:variable(0.59530451), f1score1:variable(0.57515861)
epoch:10, iteration:26950, loss(train):0.0591532438993454, loss(valid):2.5371150970458984, acc(train):0.9782397747039795, acc(valid):0.5886309742927551, precision0:variable(0.58931494), precision1:variable(0.58792142), recall0:variable(0.59734566), recall1:variable(0.57983495), f1score0:variable(0.59330312), f1score1:variable(0.58385018)
epoch:11, iteration:29400, loss(train):0.05409757047891617, loss(valid):2.5098624229431152, acc(train):0.9806377291679382, acc(valid):0.5933928489685059, precision0:variable(0.60105581), precision1:variable(0.58649932), recall0:variable(0.56665482), recall1:variable(0.62038034), f1score0:variable(0.58334858), f1score1:variable(0.60296425)
epoch:12, iteration:31850, loss(train):0.04439987614750862, loss(valid):2.8693206310272217, acc(train):0.9842091798782349, acc(valid):0.5950595140457153, precision0:variable(0.60729276), precision1:variable(0.58489538), recall0:variable(0.5486432), recall1:variable(0.64190886), f1score0:variable(0.57648011), f1score1:variable(0.61207732)
epoch:13, iteration:34300, loss(train):0.03946029394865036, loss(valid):2.963674783706665, acc(train):0.9860714077949524, acc(valid):0.5928571224212646, precision0:variable(0.59801398), precision1:variable(0.58799028), recall0:variable(0.57803057), recall1:variable(0.60782203), f1score0:variable(0.58785249), f1score1:variable(0.59774171)
epoch:14, iteration:36750, loss(train):0.036770761013031006, loss(valid):2.746406078338623, acc(train):0.9867091774940491, acc(valid):0.5857142806053162, precision0:variable(0.58758735), precision1:variable(0.58382195), recall0:variable(0.58786586), recall1:variable(0.58354264), f1score0:variable(0.58772657), f1score1:variable(0.58368226)
epoch:15, iteration:39200, loss(train):0.03444083780050278, loss(valid):2.8997104167938232, acc(train):0.9872193932533264, acc(valid):0.595714271068573, precision0:variable(0.60788681), precision1:variable(0.58557871), recall0:variable(0.54982818), recall1:variable(0.64202847), f1score0:variable(0.57740169), f1score1:variable(0.61250571)
epoch:16, iteration:41650, loss(train):0.030769050121307373, loss(valid):2.7987124919891357, acc(train):0.9892857074737549, acc(valid):0.5923214554786682, precision0:variable(0.59571394), precision1:variable(0.589004), recall0:variable(0.58632539), recall1:variable(0.5983734), f1score0:variable(0.59098238), f1score1:variable(0.59365174)
epoch:17, iteration:44100, loss(train):0.029812535271048546, loss(valid):3.1591193675994873, acc(train):0.9892346858978271, acc(valid):0.5880952477455139, precision0:variable(0.59092542), precision1:variable(0.58529655), recall0:variable(0.58490342), recall1:variable(0.59131683), f1score0:variable(0.587899), f1score1:variable(0.58829129)
