epoch:0, iteration:2450, loss(train):0.6241205930709839, loss(valid):0.615058422088623, acc(train):0.6305612325668335, acc(valid):0.6342856884002686, precision0:variable(0.68138105), precision1:variable(0.60571866), recall0:variable(0.51178212), recall1:variable(0.75810892), f1score0:variable(0.584528), f1score1:variable(0.67339996)
epoch:1, iteration:4900, loss(train):0.5940796136856079, loss(valid):0.6178523302078247, acc(train):0.661913275718689, acc(valid):0.6386904716491699, precision0:variable(0.6788673), precision1:variable(0.61243972), recall0:variable(0.53368857), recall1:variable(0.74482346), f1score0:variable(0.59758685), f1score1:variable(0.67217542)
epoch:2, iteration:7350, loss(train):0.5527092814445496, loss(valid):0.648777961730957, acc(train):0.6992092132568359, acc(valid):0.626964271068573, precision0:variable(0.66888958), precision1:variable(0.60085008), recall0:variable(0.5107164), recall1:variable(0.74446439), f1score0:variable(0.57919828), f1score1:variable(0.66499171)
epoch:3, iteration:9800, loss(train):0.46675214171409607, loss(valid):0.7471372485160828, acc(train):0.7598979473114014, acc(valid):0.6122024059295654, precision0:variable(0.62451613), precision1:variable(0.60165746), recall0:variable(0.57312019), recall1:variable(0.65170557), f1score0:variable(0.59771534), f1score1:variable(0.62568228)
epoch:4, iteration:12250, loss(train):0.3503548800945282, loss(valid):0.9774309396743774, acc(train):0.8336224555969238, acc(valid):0.5941071510314941, precision0:variable(0.5903936), precision1:variable(0.59838586), recall0:variable(0.62877442), recall1:variable(0.55906643), f1score0:variable(0.60897987), f1score1:variable(0.57805829)
epoch:5, iteration:14700, loss(train):0.24205252528190613, loss(valid):1.2544260025024414, acc(train):0.8930101990699768, acc(valid):0.593154788017273, precision0:variable(0.59306358), precision1:variable(0.59325153), recall0:variable(0.60746004), recall1:variable(0.57869539), f1score0:variable(0.60017549), f1score1:variable(0.58588307)
epoch:6, iteration:17150, loss(train):0.16703960299491882, loss(valid):1.5258350372314453, acc(train):0.9301275610923767, acc(valid):0.5897619128227234, precision0:variable(0.59164405), precision1:variable(0.58784676), recall0:variable(0.59360568), recall1:variable(0.58587672), f1score0:variable(0.59262324), f1score1:variable(0.58686009)
epoch:7, iteration:19600, loss(train):0.11963784694671631, loss(valid):1.8722597360610962, acc(train):0.9522958993911743, acc(valid):0.5927380919456482, precision0:variable(0.59173629), precision1:variable(0.59382364), recall0:variable(0.61219657), recall1:variable(0.57307002), f1score0:variable(0.60179257), f1score1:variable(0.58326227)
epoch:8, iteration:22050, loss(train):0.0886441320180893, loss(valid):2.1391866207122803, acc(train):0.9662500023841858, acc(valid):0.5953571200370789, precision0:variable(0.60295037), precision1:variable(0.58845586), recall0:variable(0.57110716), recall1:variable(0.61986834), f1score0:variable(0.58659694), f1score1:variable(0.60375379)
epoch:9, iteration:24500, loss(train):0.07154517620801926, loss(valid):2.3612685203552246, acc(train):0.9726020693778992, acc(valid):0.5895833373069763, precision0:variable(0.59355384), precision1:variable(0.585721), recall0:variable(0.58223801), recall1:variable(0.59700778), f1score0:variable(0.58784147), f1score1:variable(0.59131053)
epoch:10, iteration:26950, loss(train):0.058863501995801926, loss(valid):2.509269952774048, acc(train):0.97890305519104, acc(valid):0.5861904621124268, precision0:variable(0.59062766), precision1:variable(0.58192222), recall0:variable(0.57608052), recall1:variable(0.59640934), f1score0:variable(0.5832634), f1score1:variable(0.58907672)
epoch:11, iteration:29400, loss(train):0.048781927675008774, loss(valid):2.6779072284698486, acc(train):0.9830867052078247, acc(valid):0.5940476059913635, precision0:variable(0.6114082), precision1:variable(0.58072999), recall0:variable(0.52800474), recall1:variable(0.66080192), f1score0:variable(0.56665396), f1score1:variable(0.61818385)
epoch:12, iteration:31850, loss(train):0.04662461578845978, loss(valid):2.6349830627441406, acc(train):0.983418345451355, acc(valid):0.5827381014823914, precision0:variable(0.57697672), precision1:variable(0.58991844), recall0:variable(0.63682652), recall1:variable(0.52806703), f1score0:variable(0.60542609), f1score1:variable(0.5572818)
epoch:13, iteration:34300, loss(train):0.03700568899512291, loss(valid):2.743757486343384, acc(train):0.9872449040412903, acc(valid):0.5851190686225891, precision0:variable(0.58566616), precision1:variable(0.58454401), recall0:variable(0.59703967), recall1:variable(0.57307002), f1score0:variable(0.59129823), f1score1:variable(0.57875015)
epoch:14, iteration:36750, loss(train):0.03766267001628876, loss(valid):2.96787166595459, acc(train):0.9861989617347717, acc(valid):0.5857142806053162, precision0:variable(0.58390779), precision1:variable(0.58772481), recall0:variable(0.61184133), recall1:variable(0.5593058), f1score0:variable(0.59754828), f1score1:variable(0.57316325)
