epoch:0, iteration:80, loss(train):0.5445882678031921, loss(valid):0.4132586121559143, acc(train):0.8852273225784302, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:1, iteration:160, loss(train):0.38962897658348083, loss(valid):0.3352077901363373, acc(train):0.88671875, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:2, iteration:240, loss(train):0.34035366773605347, loss(valid):0.31249377131462097, acc(train):0.8863636255264282, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:3, iteration:320, loss(train):0.3104627728462219, loss(valid):0.30316242575645447, acc(train):0.8860085606575012, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:4, iteration:400, loss(train):0.28350526094436646, loss(valid):0.29794931411743164, acc(train):0.8860085606575012, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:5, iteration:480, loss(train):0.2583473324775696, loss(valid):0.295897901058197, acc(train):0.8860085606575012, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:6, iteration:560, loss(train):0.2352323979139328, loss(valid):0.2956314980983734, acc(train):0.8856533765792847, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:7, iteration:640, loss(train):0.21119961142539978, loss(valid):0.2973591685295105, acc(train):0.8860085606575012, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:8, iteration:720, loss(train):0.18901844322681427, loss(valid):0.2990882992744446, acc(train):0.8911221623420715, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:9, iteration:800, loss(train):0.16732749342918396, loss(valid):0.3019411861896515, acc(train):0.8992897868156433, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:10, iteration:880, loss(train):0.14581717550754547, loss(valid):0.30829694867134094, acc(train):0.9246448278427124, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:11, iteration:960, loss(train):0.12699922919273376, loss(valid):0.3119959831237793, acc(train):0.9468749761581421, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:12, iteration:1040, loss(train):0.10999860614538193, loss(valid):0.3179466128349304, acc(train):0.9624999761581421, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:13, iteration:1120, loss(train):0.0950007289648056, loss(valid):0.32220932841300964, acc(train):0.9699573516845703, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:14, iteration:1200, loss(train):0.08190132677555084, loss(valid):0.3294351398944855, acc(train):0.9781249761581421, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:15, iteration:1280, loss(train):0.0711444765329361, loss(valid):0.33490532636642456, acc(train):0.9867187738418579, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:16, iteration:1360, loss(train):0.062019072473049164, loss(valid):0.34180524945259094, acc(train):0.9921875, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:17, iteration:1440, loss(train):0.054241061210632324, loss(valid):0.35020264983177185, acc(train):0.992968738079071, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:18, iteration:1520, loss(train):0.04803117364645004, loss(valid):0.3551718294620514, acc(train):0.9945312738418579, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:19, iteration:1600, loss(train):0.042890407145023346, loss(valid):0.36199015378952026, acc(train):0.995312511920929, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:20, iteration:1680, loss(train):0.0395561084151268, loss(valid):0.3674425184726715, acc(train):0.9965198636054993, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:21, iteration:1760, loss(train):0.03478887677192688, loss(valid):0.37557804584503174, acc(train):0.996874988079071, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:22, iteration:1840, loss(train):0.03168589621782303, loss(valid):0.3810890316963196, acc(train):0.996874988079071, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:23, iteration:1920, loss(train):0.029162857681512833, loss(valid):0.3871869146823883, acc(train):0.996874988079071, acc(valid):0.9122486114501953, precision0:variable(0.91224863), precision1:variable(nan), recall0:variable(1.), recall1:variable(0.), f1score0:variable(0.9541109), f1score1:variable(nan)
epoch:24, iteration:2000, loss(train):0.026801133528351784, loss(valid):0.3933548927307129, acc(train):0.996874988079071, acc(valid):0.9104204773902893, precision0:variable(0.91208791), precision1:variable(0.), recall0:variable(0.99799599), recall1:variable(0.), f1score0:variable(0.95311005), f1score1:variable(nan)
epoch:25, iteration:2080, loss(train):0.024882357567548752, loss(valid):0.3993452787399292, acc(train):0.996874988079071, acc(valid):0.9104204773902893, precision0:variable(0.91208791), precision1:variable(0.), recall0:variable(0.99799599), recall1:variable(0.), f1score0:variable(0.95311005), f1score1:variable(nan)
epoch:26, iteration:2160, loss(train):0.02313051000237465, loss(valid):0.4029504954814911, acc(train):0.996874988079071, acc(valid):0.9104204773902893, precision0:variable(0.91208791), precision1:variable(0.), recall0:variable(0.99799599), recall1:variable(0.), f1score0:variable(0.95311005), f1score1:variable(nan)
epoch:27, iteration:2240, loss(train):0.021615371108055115, loss(valid):0.406559020280838, acc(train):0.996874988079071, acc(valid):0.9104204773902893, precision0:variable(0.91208791), precision1:variable(0.), recall0:variable(0.99799599), recall1:variable(0.), f1score0:variable(0.95311005), f1score1:variable(nan)
epoch:28, iteration:2320, loss(train):0.020232098177075386, loss(valid):0.4125541150569916, acc(train):0.996874988079071, acc(valid):0.9104204773902893, precision0:variable(0.91208791), precision1:variable(0.), recall0:variable(0.99799599), recall1:variable(0.), f1score0:variable(0.95311005), f1score1:variable(nan)
epoch:29, iteration:2400, loss(train):0.01908011920750141, loss(valid):0.41813087463378906, acc(train):0.996874988079071, acc(valid):0.9104204773902893, precision0:variable(0.91208791), precision1:variable(0.), recall0:variable(0.99799599), recall1:variable(0.), f1score0:variable(0.95311005), f1score1:variable(nan)
